"bug.id","temp.avg","temp.var","treatment","mass.3","mass.4","mass.5","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","ttecl","ttem.w","ps.em","ps.ecl","tt3","tt4","tt5","ttwand","ttem.h","diet","ttend","mass.end","died","died.bf5","date.cull.j","mass.cull","left_out","ttcull","mongo","end.class","expt","keep"
"25.0_c_37",25,0,"control",61.58,286.57,2531.08,10221.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,163,166,170,174,NA,0,NA,NA,NA,NA,NA,5,8,12,16,NA,"col",16,10221.32,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.0_c_38",25,0,"control",43.41,878.09,2041.48,9742.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,163,168,171,175,NA,0,NA,NA,NA,NA,NA,5,10,13,17,NA,"col",17,9742.82,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_1",25,10,"control",42.96,217.19,1636.02,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,4,7,11,16,NA,"col",16,11123.31,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_2",25,10,"control",41.29,200.34,1783.08,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,166,171,NA,0,NA,NA,NA,NA,NA,5,8,13,18,NA,"col",18,10764.25,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_3",25,10,"control",89.75,233.81,1093.03,8074.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,166,175,NA,0,NA,NA,NA,NA,NA,5,8,13,22,NA,"col",22,8074.57,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_4",25,10,"control",53.92,262.87,1794.39,10805.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,10805.13,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_5",25,10,"control",57.11,238.32,1577.59,11918.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,11918.32,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_6",25,10,"control",54.73,122.12,349.34,9826.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,163,168,180,NA,0,NA,NA,NA,NA,NA,5,10,15,27,NA,"col",27,9826.72,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_7",25,10,"control",36.88,92.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,165,158,163,0,0,NA,0,NA,NA,NA,NA,NA,5,10,NA,NA,NA,"col",12,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"25.10_c_8",25,10,"control",46.33,212.77,1471.06,10066.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,10066.76,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_9",25,10,"control",45.53,95.73,272.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,190,158,162,168,0,NA,0,NA,NA,NA,NA,NA,5,9,15,NA,NA,"col",37,NA,1,0,NA,NA,NA,NA,0,"dead","orig",0
"25.10_c_10",25,10,"control",37.05,377.78,1943.33,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,162,166,171,NA,0,NA,NA,NA,NA,NA,5,9,13,18,NA,"col",18,12050.66,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_11",25,10,"control",57.92,315.95,1981.43,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,11901.21,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_12",25,10,"control",65.93,197.13,1377.21,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,166,172,NA,0,NA,NA,NA,NA,NA,5,8,13,19,NA,"col",19,10299.51,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_13",25,10,"control",46.72,359.63,1703.64,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,10668.78,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_14",25,10,"control",86.18,380.28,2519.82,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,165,170,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,12473.73,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_15",25,10,"control",60.62,179.58,1431.04,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,166,172,NA,0,NA,NA,NA,NA,NA,5,8,13,19,NA,"col",19,10274.52,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_16",25,10,"control",35.55,213.43,2064.46,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,161,166,171,NA,0,NA,NA,NA,NA,NA,5,8,13,18,NA,"col",18,11310.59,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_17",25,10,"control",29.27,267.52,2233.55,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,162,166,170,NA,0,NA,NA,NA,NA,NA,5,9,13,17,NA,"col",17,11430.85,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_18",25,10,"control",33.4,193.92,1378.81,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,163,168,174,NA,0,NA,NA,NA,NA,NA,5,10,15,21,NA,"col",21,9831.64,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_19",25,10,"control",41.53,299.41,1484.79,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,162,166,171,NA,0,NA,NA,NA,NA,NA,5,9,13,18,NA,"col",18,10000.54,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_20",25,10,"control",37.57,269.74,1259.46,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,158,162,166,172,NA,0,NA,NA,NA,NA,NA,5,9,13,19,NA,"col",19,10603.11,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_21",25,10,"control",62.54,300.18,1645.97,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,163,166,171,NA,0,NA,NA,NA,NA,NA,5,9,12,17,NA,"col",17,10070.57,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_22",25,10,"control",89.65,389.02,1614.56,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,159,162,165,170,NA,0,NA,NA,NA,NA,NA,6,9,12,17,NA,"col",17,11110.59,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_23",25,10,"control",50.88,406.55,1767.91,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,163,168,174,NA,0,NA,NA,NA,NA,NA,5,9,14,20,NA,"col",20,10285.36,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_24",25,10,"control",33.84,101.93,2293.57,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,164,172,177,NA,0,NA,NA,NA,NA,NA,5,10,18,23,NA,"col",23,11569.42,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_25",25,10,"control",68.92,295.35,1931.91,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,162,166,171,NA,0,NA,NA,NA,NA,NA,5,8,12,17,NA,"col",17,9287.36,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_26",25,10,"control",71.73,247.47,2055.22,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,162,166,170,NA,0,NA,NA,NA,NA,NA,5,8,12,16,NA,"col",16,10186.64,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_27",25,10,"control",68.56,387.06,2398.09,10873.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,163,167,171,NA,0,NA,NA,NA,NA,NA,5,9,13,17,NA,"col",17,10873.09,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_28",25,10,"control",73.8,340.99,2390.46,12173.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,162,166,170,NA,0,NA,NA,NA,NA,NA,5,8,12,16,NA,"col",16,12173.74,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_29",25,10,"control",68.54,196.51,1415.47,10555.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,159,163,168,174,NA,0,NA,NA,NA,NA,NA,5,9,14,20,NA,"col",20,10555.18,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_30",25,10,"control",74.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,161,159,NA,0,0,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"col",7,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"25.10_c_31",25,10,"control",72.84,231.8,2187.04,12250.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0,160,163,167,172,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,12250.38,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_32",25,10,"control",56.06,170.99,1411.98,9524.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,160,163,168,174,NA,0,NA,NA,NA,NA,NA,7,10,15,21,NA,"col",21,9524.44,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_33",25,10,"control",40.19,353.53,1508.86,10227.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,163,167,170,174,NA,0,NA,NA,NA,NA,NA,5,9,12,16,NA,"col",16,10227.94,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_34",25,10,"control",64.68,287.88,1513.61,10371.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,164,168,172,177,NA,0,NA,NA,NA,NA,NA,6,10,14,19,NA,"col",19,10371.19,0,0,NA,NA,NA,NA,0,"wand","orig",1
"25.10_c_35",25,10,"control",65.93,375.47,1844.13,11671.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,164,167,171,176,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,11671.97,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_1",30,0,"control",37.39,162.5,601.29,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,220,NA,0,NA,NA,NA,NA,NA,3,6,10,16,NA,"tob",16,6438.51,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_2",30,0,"control",42.52,353.25,2001.13,8698.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,213,216,NA,0,NA,NA,NA,NA,NA,3,6,9,12,NA,"tob",12,8698.61,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_3",30,0,"control",44.54,186.44,3610.77,11261.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,209,213,216,NA,0,NA,NA,NA,NA,NA,3,5,9,12,NA,"tob",12,11261.74,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_4",30,0,"control",36.65,139.49,2361.08,9116.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,209,213,216,NA,0,NA,NA,NA,NA,NA,3,5,9,12,NA,"tob",12,9116.77,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_5",30,0,"control",40.37,163.96,2952.94,10611.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,209,213,216,NA,0,NA,NA,NA,NA,NA,3,5,9,12,NA,"tob",12,10611.96,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_6",30,0,"control",53.3,133.94,1447.74,8521.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,215,219,NA,0,NA,NA,NA,NA,NA,3,6,11,15,NA,"tob",15,8521.78,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_7",30,0,"control",28.64,71.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,213,207,211,0,0,NA,0,NA,NA,NA,NA,NA,3,7,NA,NA,NA,"tob",9,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.0_c_8",30,0,"control",36.32,400.91,1821.25,7809.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,213,216,NA,0,NA,NA,NA,NA,NA,3,6,9,12,NA,"tob",12,7809.81,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_9",30,0,"control",31.57,187.93,500.56,11514.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,211,213,220,NA,0,NA,NA,NA,NA,NA,3,7,9,16,NA,"tob",16,11514.13,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_10",30,0,"control",44.3,120.21,292.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,226,207,211,215,0,NA,0,NA,NA,NA,NA,NA,3,7,11,NA,NA,"tob",22,NA,1,0,NA,NA,NA,NA,0,"dead","orig",0
"30.0_c_11",30,0,"control",33.56,92.17,179.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,226,207,210,218,0,NA,0,NA,NA,NA,NA,NA,3,6,14,NA,NA,"tob",22,NA,1,0,NA,NA,NA,NA,0,"dead","orig",0
"30.0_c_12",30,0,"control",28.44,175.08,1793.3,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,211,215,219,NA,0,NA,NA,NA,NA,NA,3,7,11,15,NA,"tob",15,8912.23,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_13",30,0,"control",32.46,54.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,214,207,212,0,0,NA,0,NA,NA,NA,NA,NA,3,8,NA,NA,NA,"tob",10,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.0_c_14",30,0,"control",32.64,NA,335.01,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,211,216,227,NA,0,NA,NA,NA,NA,NA,4,7,12,23,NA,"tob",23,6469.34,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_15",30,0,"control",61.26,217.34,1548.15,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,213,217,NA,0,NA,NA,NA,NA,NA,4,6,9,13,NA,"tob",13,10865.41,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_16",30,0,"control",63.94,NA,1516.62,9913.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,213,217,NA,0,NA,NA,NA,NA,NA,4,6,9,13,NA,"tob",13,9913.47,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_17",30,0,"control",68.41,150.59,403.33,11232.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,222,NA,0,NA,NA,NA,NA,NA,4,6,10,18,NA,"tob",18,11232.19,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_18",30,0,"control",73.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,213,208,NA,0,0,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"tob",9,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.0_c_19",30,0,"control",74.63,230.7,2761.84,9852.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,217,NA,0,NA,NA,NA,NA,NA,4,6,10,13,NA,"tob",13,9852.78,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_20",30,0,"control",51.34,221.2,1236.15,9032.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,218,NA,0,NA,NA,NA,NA,NA,4,6,10,14,NA,"tob",14,9032.42,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_21",30,0,"control",49.82,228.12,2481.58,10389.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,216,219,222,NA,0,NA,NA,NA,NA,NA,3,5,8,11,NA,"tob",11,10389.09,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_22",30,0,"control",47.09,149.89,860.38,8822.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,217,221,226,NA,0,NA,NA,NA,NA,NA,3,6,10,15,NA,"tob",15,8822.34,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_23",30,0,"control",43.12,336.67,1920.89,8830.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,0,217,220,224,227,NA,0,NA,NA,NA,NA,NA,3,6,10,13,NA,"tob",13,8830.98,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.0_c_24",30,0,"control",39.33,253.64,1553.95,10316.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,218,221,224,228,NA,0,NA,NA,NA,NA,NA,3,6,9,13,NA,"tob",13,10316.77,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_1",30,5,"control",36.03,119.1,1473.86,9214.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,211,215,219,NA,0,NA,NA,NA,NA,NA,3,7,11,15,NA,"tob",15,9214.57,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_2",30,5,"control",39.51,147.44,2349.25,8922.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,217,NA,0,NA,NA,NA,NA,NA,3,6,10,13,NA,"tob",13,8922.81,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_3",30,5,"control",35.79,103.69,811.55,6574.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,218,NA,0,NA,NA,NA,NA,NA,3,6,10,14,NA,"tob",14,6574.19,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_4",30,5,"control",39.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,210,207,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",6,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.5_c_5",30,5,"control",34.8,112.74,1279.65,9800.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,209,214,218,NA,0,NA,NA,NA,NA,NA,3,5,10,14,NA,"tob",14,9800.39,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_6",30,5,"control",48.67,416.85,2401.56,9789.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,213,216,NA,0,NA,NA,NA,NA,NA,3,6,9,12,NA,"tob",12,9789.53,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_7",30,5,"control",38.04,181.55,2005.79,10347.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,218,NA,0,NA,NA,NA,NA,NA,3,6,10,14,NA,"tob",14,10347.13,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_8",30,5,"control",33.91,65.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,214,207,211,0,0,NA,0,NA,NA,NA,NA,NA,3,7,NA,NA,NA,"tob",10,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.5_c_9",30,5,"control",43.28,100.82,1295.11,8516.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,215,219,NA,0,NA,NA,NA,NA,NA,3,6,11,15,NA,"tob",15,8516.48,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_10",30,5,"control",30.19,168.06,459.15,10533.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,211,213,222,NA,0,NA,NA,NA,NA,NA,3,7,9,18,NA,"tob",18,10533.99,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_11",30,5,"control",36.72,340.55,1852.5,9833.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,213,217,NA,0,NA,NA,NA,NA,NA,3,6,9,13,NA,"tob",13,9833.26,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_12",30,5,"control",45.79,158.03,3333.14,10494.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,209,215,218,NA,0,NA,NA,NA,NA,NA,3,5,11,14,NA,"tob",14,10494.77,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_13",30,5,"control",42.47,386.99,1304.55,7607.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,213,218,NA,0,NA,NA,NA,NA,NA,3,6,9,14,NA,"tob",14,7607.75,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_14",30,5,"control",37.72,163.95,2234.65,9806.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,217,NA,0,NA,NA,NA,NA,NA,4,6,10,13,NA,"tob",13,9806.34,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_15",30,5,"control",56.34,250.43,2344.87,8653.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,213,216,NA,0,NA,NA,NA,NA,NA,4,6,9,12,NA,"tob",12,8653.22,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_16",30,5,"control",44.01,140.09,1182.09,7696.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,218,NA,0,NA,NA,NA,NA,NA,4,6,10,14,NA,"tob",14,7696.79,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_17",30,5,"control",75.83,127.03,1046.29,8227.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,215,219,NA,0,NA,NA,NA,NA,NA,4,6,11,15,NA,"tob",15,8227.39,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_18",30,5,"control",74.81,284.29,1342.04,10642.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,218,NA,0,NA,NA,NA,NA,NA,4,6,10,14,NA,"tob",14,10642.37,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_19",30,5,"control",78,159.56,876.71,6785.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,215,221,NA,0,NA,NA,NA,NA,NA,4,6,11,17,NA,"tob",17,6785.46,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_20",30,5,"control",71.02,323.98,2219.33,10029.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,213,216,NA,0,NA,NA,NA,NA,NA,4,6,9,12,NA,"tob",12,10029.41,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_21",30,5,"control",48.77,147.56,1432.35,10117.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,216,220,224,NA,0,NA,NA,NA,NA,NA,3,5,9,13,NA,"tob",13,10117.24,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_22",30,5,"control",41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,224,217,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",10,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.5_c_23",30,5,"control",44.24,210.82,3201.14,11123.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,218,221,225,228,NA,0,NA,NA,NA,NA,NA,3,6,10,13,NA,"tob",13,11123.83,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_24",30,5,"control",36.58,137.55,1946.12,9053.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,218,220,224,227,NA,0,NA,NA,NA,NA,NA,3,5,9,12,NA,"tob",12,9053.71,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.5_c_25",30,5,"control",94.42,280.39,2424.29,11573.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,219,221,224,228,NA,0,NA,NA,NA,NA,NA,4,6,9,13,NA,"tob",13,11573.25,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_1",30,10,"control",35.95,133.15,777.81,7668.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,212,218,225,NA,0,NA,NA,NA,NA,NA,3,8,14,21,NA,"tob",21,7668.33,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_2",30,10,"control",33.83,102.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,213,207,211,0,0,NA,0,NA,NA,NA,NA,NA,3,7,NA,NA,NA,"tob",9,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_3",30,10,"control",40.58,200.01,1301.55,9017.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,219,NA,0,NA,NA,NA,NA,NA,3,6,10,15,NA,"tob",15,9017.66,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_4",30,10,"control",41.1,153.44,1211.57,9358.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,210,214,219,NA,0,NA,NA,NA,NA,NA,3,6,10,15,NA,"tob",15,9358.69,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_5",30,10,"control",36.05,77.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,215,207,213,0,0,NA,0,NA,NA,NA,NA,NA,3,9,NA,NA,NA,"tob",11,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_6",30,10,"control",32.08,84.37,290.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,251,207,211,216,0,NA,0,NA,NA,NA,NA,NA,3,7,12,NA,NA,"tob",47,NA,1,0,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_7",30,10,"control",36.48,97.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,219,207,216,0,0,NA,0,NA,NA,NA,NA,NA,3,12,NA,NA,NA,"tob",15,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
