"bug.id","temp.avg","temp.var","treatment","instar","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","ttecl","ttem.w","ps.em","ps.ecl","tt3","tt4","tt5","ttwand","ttem.h","diet","ttend","died","died.bf5","date.cull.j","mass.cull","left_out","ttcull","mongo","end.class","expt","keep","keep2","mass","age"
"125",30,0,"control","3",10378.19,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,37.59,4
"125",30,0,"control","4",10378.19,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,183.54,7
"125",30,0,"control","5",10378.19,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,2184.28,11
"125",30,0,"control","end",10378.19,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,10378.19,14
"126",30,10,"control","3",7620.37,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,65.33,4
"126",30,10,"control","4",7620.37,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,228.65,6
"126",30,10,"control","5",7620.37,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1617.15,10
"126",30,10,"control","end",7620.37,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,7620.37,15
"127",30,0,"para","3",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",32,0,0,57,10598.25,NA,32,1,"cull","repl",1,1,71.42,4
"127",30,0,"para","4",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",32,0,0,57,10598.25,NA,32,1,"cull","repl",1,1,156.02,7
"127",30,0,"para","5",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",32,0,0,57,10598.25,NA,32,1,"cull","repl",1,1,1734.54,11
"127",30,0,"para","end",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",32,0,0,57,10598.25,NA,32,1,"cull","repl",1,1,10598.25,32
"128",30,10,"para","3",9311.78,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,57,29,0,NA,NA,NA,0,0,4,8,12,32,NA,"col",32,0,0,0,NA,NA,NA,0,"wand","repl",1,1,50.52,4
"128",30,10,"para","4",9311.78,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,57,29,0,NA,NA,NA,0,0,4,8,12,32,NA,"col",32,0,0,0,NA,NA,NA,0,"wand","repl",1,1,255.03,8
"128",30,10,"para","5",9311.78,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,57,29,0,NA,NA,NA,0,0,4,8,12,32,NA,"col",32,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1155.49,12
"128",30,10,"para","end",9311.78,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,57,29,0,NA,NA,NA,0,0,4,8,12,32,NA,"col",32,0,0,0,NA,NA,NA,0,"wand","repl",1,1,9311.78,32
"129",30,0,"control","3",10043.87,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,30.3,4
"129",30,0,"control","4",10043.87,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,191.63,7
"129",30,0,"control","5",10043.87,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,3263.38,11
"129",30,0,"control","end",10043.87,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,39,NA,0,NA,NA,NA,0,0,4,7,11,14,NA,"col",14,0,0,0,NA,NA,NA,0,"wand","repl",1,1,10043.87,14
"13",30,0,"control","3",11456.22,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,29,32,35,NA,0,NA,NA,NA,0,0,4,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,50.78,4
"13",30,0,"control","4",11456.22,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,29,32,35,NA,0,NA,NA,NA,0,0,4,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,222.19,6
"13",30,0,"control","5",11456.22,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,29,32,35,NA,0,NA,NA,NA,0,0,4,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1720.16,9
"13",30,0,"control","end",11456.22,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,29,32,35,NA,0,NA,NA,NA,0,0,4,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,11456.22,12
"130",30,10,"control","3",5625.1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,45,NA,0,NA,NA,NA,0,0,4,6,10,20,NA,"col",20,0,0,0,NA,NA,NA,0,"wand","repl",1,1,68.23,4
"130",30,10,"control","4",5625.1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,45,NA,0,NA,NA,NA,0,0,4,6,10,20,NA,"col",20,0,0,0,NA,NA,NA,0,"wand","repl",1,1,204.54,6
"130",30,10,"control","5",5625.1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,45,NA,0,NA,NA,NA,0,0,4,6,10,20,NA,"col",20,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1811.26,10
"130",30,10,"control","end",5625.1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,45,NA,0,NA,NA,NA,0,0,4,6,10,20,NA,"col",20,0,0,0,NA,NA,NA,0,"wand","repl",1,1,5625.1,20
"131",30,0,"para","3",NA,3649.91,1,NA,5,0,94,76,18,53,60,154,25,0,29,33,37,0,29,40,45,16,11,0.61038961038961,0.344155844155844,4,8,12,NA,15,"col",15,0,0,0,NA,1,NA,0,"em","repl",1,1,35.39,4
"131",30,0,"para","4",NA,3649.91,1,NA,5,0,94,76,18,53,60,154,25,0,29,33,37,0,29,40,45,16,11,0.61038961038961,0.344155844155844,4,8,12,NA,15,"col",15,0,0,0,NA,1,NA,0,"em","repl",1,1,186.66,8
"131",30,0,"para","5",NA,3649.91,1,NA,5,0,94,76,18,53,60,154,25,0,29,33,37,0,29,40,45,16,11,0.61038961038961,0.344155844155844,4,8,12,NA,15,"col",15,0,0,0,NA,1,NA,0,"em","repl",1,1,1996.24,12
"131",30,0,"para","end",NA,3649.91,1,NA,5,0,94,76,18,53,60,154,25,0,29,33,37,0,29,40,45,16,11,0.61038961038961,0.344155844155844,4,8,12,NA,15,"col",15,0,0,0,NA,1,NA,0,"em","repl",1,1,3649.91,15
"132",30,10,"para","3",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,0,29,0,NA,NA,NA,0,0,4,8,12,NA,NA,"col",33,0,0,58,15803.33,NA,33,1,"cull","repl",1,1,34.56,4
"132",30,10,"para","4",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,0,29,0,NA,NA,NA,0,0,4,8,12,NA,NA,"col",33,0,0,58,15803.33,NA,33,1,"cull","repl",1,1,94.87,8
"132",30,10,"para","5",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,0,29,0,NA,NA,NA,0,0,4,8,12,NA,NA,"col",33,0,0,58,15803.33,NA,33,1,"cull","repl",1,1,647.97,12
"132",30,10,"para","end",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,37,0,29,0,NA,NA,NA,0,0,4,8,12,NA,NA,"col",33,0,0,58,15803.33,NA,33,1,"cull","repl",1,1,15803.33,33
"133",30,0,"control","3",8247.77,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,40,NA,0,NA,NA,NA,0,0,4,7,11,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,30.61,4
"133",30,0,"control","4",8247.77,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,40,NA,0,NA,NA,NA,0,0,4,7,11,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,109.98,7
"133",30,0,"control","5",8247.77,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,40,NA,0,NA,NA,NA,0,0,4,7,11,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1397.39,11
"133",30,0,"control","end",8247.77,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,40,NA,0,NA,NA,NA,0,0,4,7,11,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,8247.77,15
"134",30,10,"control","3",7811.3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,68.85,4
"134",30,10,"control","4",7811.3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,231.08,6
"134",30,10,"control","5",7811.3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1460.73,10
"134",30,10,"control","end",7811.3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,31,35,40,NA,0,NA,NA,NA,0,0,4,6,10,15,NA,"col",15,0,0,0,NA,NA,NA,0,"wand","repl",1,1,7811.3,15
"135",30,0,"para","3",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,47,0,29,0,NA,NA,NA,0,0,4,8,22,NA,NA,"col",27,0,0,52,695.85,NA,27,1,"cull","repl",1,1,58.38,4
"135",30,0,"para","4",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,47,0,29,0,NA,NA,NA,0,0,4,8,22,NA,NA,"col",27,0,0,52,695.85,NA,27,1,"cull","repl",1,1,207.01,8
"135",30,0,"para","5",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,47,0,29,0,NA,NA,NA,0,0,4,8,22,NA,NA,"col",27,0,0,52,695.85,NA,27,1,"cull","repl",1,1,583.89,22
"135",30,0,"para","end",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,33,47,0,29,0,NA,NA,NA,0,0,4,8,22,NA,NA,"col",27,0,0,52,695.85,NA,27,1,"cull","repl",1,1,695.85,27
"136",30,10,"para","3",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",21,0,0,46,4011.74,NA,21,1,"cull","repl",1,1,66.07,4
"136",30,10,"para","4",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",21,0,0,46,4011.74,NA,21,1,"cull","repl",1,1,167.21,7
"136",30,10,"para","5",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",21,0,0,46,4011.74,NA,21,1,"cull","repl",1,1,1026.58,11
"136",30,10,"para","end",NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,25,0,29,32,36,0,29,0,NA,NA,NA,0,0,4,7,11,NA,NA,"col",21,0,0,46,4011.74,NA,21,1,"cull","repl",1,1,4011.74,21
"137",30,0,"control","3",8943.84,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,36,NA,0,NA,NA,NA,0,0,3,5,8,10,NA,"col",10,0,0,0,NA,NA,NA,0,"wand","repl",1,1,47.1,3
"137",30,0,"control","4",8943.84,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,36,NA,0,NA,NA,NA,0,0,3,5,8,10,NA,"col",10,0,0,0,NA,NA,NA,0,"wand","repl",1,1,193.69,5
"137",30,0,"control","5",8943.84,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,36,NA,0,NA,NA,NA,0,0,3,5,8,10,NA,"col",10,0,0,0,NA,NA,NA,0,"wand","repl",1,1,2944.59,8
"137",30,0,"control","end",8943.84,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,36,NA,0,NA,NA,NA,0,0,3,5,8,10,NA,"col",10,0,0,0,NA,NA,NA,0,"wand","repl",1,1,8943.84,10
"138",30,10,"control","3",6481.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,47.34,3
"138",30,10,"control","4",6481.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,136.8,6
"138",30,10,"control","5",6481.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1066.7,12
"138",30,10,"control","end",6481.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,6481.8,21
"139",30,0,"para","3",NA,2831.43,2,NA,5,0,71,56,15,50,71,142,26,0,29,32,36,0,29,40,44,15,11,0.5,0.352112676056338,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,44.68,3
"139",30,0,"para","4",NA,2831.43,2,NA,5,0,71,56,15,50,71,142,26,0,29,32,36,0,29,40,44,15,11,0.5,0.352112676056338,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,123.04,6
"139",30,0,"para","5",NA,2831.43,2,NA,5,0,71,56,15,50,71,142,26,0,29,32,36,0,29,40,44,15,11,0.5,0.352112676056338,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,1156.64,10
"139",30,0,"para","end",NA,2831.43,2,NA,5,0,71,56,15,50,71,142,26,0,29,32,36,0,29,40,44,15,11,0.5,0.352112676056338,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,2831.43,14
"14",30,10,"control","3",9190.56,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,30,34,39,NA,0,NA,NA,NA,0,0,4,7,11,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,31.92,4
"14",30,10,"control","4",9190.56,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,30,34,39,NA,0,NA,NA,NA,0,0,4,7,11,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,205.9,7
"14",30,10,"control","5",9190.56,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,30,34,39,NA,0,NA,NA,NA,0,0,4,7,11,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1490.47,11
"14",30,10,"control","end",9190.56,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0,27,30,34,39,NA,0,NA,NA,NA,0,0,4,7,11,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,9190.56,16
"140",30,10,"para","3",NA,NA,2,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,33,37,0,29,0,NA,NA,NA,0,0,3,7,11,NA,NA,"col",32,0,0,58,8201.68,NA,32,1,"cull","repl",1,1,52.73,3
"140",30,10,"para","4",NA,NA,2,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,33,37,0,29,0,NA,NA,NA,0,0,3,7,11,NA,NA,"col",32,0,0,58,8201.68,NA,32,1,"cull","repl",1,1,170.33,7
"140",30,10,"para","5",NA,NA,2,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,33,37,0,29,0,NA,NA,NA,0,0,3,7,11,NA,NA,"col",32,0,0,58,8201.68,NA,32,1,"cull","repl",1,1,1016.5,11
"140",30,10,"para","end",NA,NA,2,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,33,37,0,29,0,NA,NA,NA,0,0,3,7,11,NA,NA,"col",32,0,0,58,8201.68,NA,32,1,"cull","repl",1,1,8201.68,32
"141",30,0,"control","3",12684.45,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,39,NA,0,NA,NA,NA,0,0,3,6,9,13,NA,"col",13,0,0,0,NA,NA,NA,0,"wand","repl",1,1,54.56,3
"141",30,0,"control","4",12684.45,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,39,NA,0,NA,NA,NA,0,0,3,6,9,13,NA,"col",13,0,0,0,NA,NA,NA,0,"wand","repl",1,1,367.32,6
"141",30,0,"control","5",12684.45,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,39,NA,0,NA,NA,NA,0,0,3,6,9,13,NA,"col",13,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1758.95,9
"141",30,0,"control","end",12684.45,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,39,NA,0,NA,NA,NA,0,0,3,6,9,13,NA,"col",13,0,0,0,NA,NA,NA,0,"wand","repl",1,1,12684.45,13
"142",30,10,"control","3",6580.15,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,48,NA,0,NA,NA,NA,0,0,3,6,10,22,NA,"col",22,0,0,0,NA,NA,NA,0,"wand","repl",1,1,43.88,3
"142",30,10,"control","4",6580.15,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,48,NA,0,NA,NA,NA,0,0,3,6,10,22,NA,"col",22,0,0,0,NA,NA,NA,0,"wand","repl",1,1,104.87,6
"142",30,10,"control","5",6580.15,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,48,NA,0,NA,NA,NA,0,0,3,6,10,22,NA,"col",22,0,0,0,NA,NA,NA,0,"wand","repl",1,1,454.76,10
"142",30,10,"control","end",6580.15,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,48,NA,0,NA,NA,NA,0,0,3,6,10,22,NA,"col",22,0,0,0,NA,NA,NA,0,"wand","repl",1,1,6580.15,22
"143",30,0,"para","3",NA,3886.85,3,NA,5,0,101,68,33,45,103,204,26,0,29,33,37,0,29,41,45,16,12,0.495098039215686,0.220588235294118,3,7,11,NA,15,"col",15,0,0,0,NA,NA,NA,0,"em","repl",1,1,50.23,3
"143",30,0,"para","4",NA,3886.85,3,NA,5,0,101,68,33,45,103,204,26,0,29,33,37,0,29,41,45,16,12,0.495098039215686,0.220588235294118,3,7,11,NA,15,"col",15,0,0,0,NA,NA,NA,0,"em","repl",1,1,157.22,7
"143",30,0,"para","5",NA,3886.85,3,NA,5,0,101,68,33,45,103,204,26,0,29,33,37,0,29,41,45,16,12,0.495098039215686,0.220588235294118,3,7,11,NA,15,"col",15,0,0,0,NA,NA,NA,0,"em","repl",1,1,1978.36,11
"143",30,0,"para","end",NA,3886.85,3,NA,5,0,101,68,33,45,103,204,26,0,29,33,37,0,29,41,45,16,12,0.495098039215686,0.220588235294118,3,7,11,NA,15,"col",15,0,0,0,NA,NA,NA,0,"em","repl",1,1,3886.85,15
"145",30,0,"control","3",9070.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,38,NA,0,NA,NA,NA,0,0,3,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,39.69,3
"145",30,0,"control","4",9070.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,38,NA,0,NA,NA,NA,0,0,3,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,392.38,6
"145",30,0,"control","5",9070.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,38,NA,0,NA,NA,NA,0,0,3,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,2150.85,9
"145",30,0,"control","end",9070.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,35,38,NA,0,NA,NA,NA,0,0,3,6,9,12,NA,"col",12,0,0,0,NA,NA,NA,0,"wand","repl",1,1,9070.8,12
"146",30,10,"control","3",6658.26,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,49.95,3
"146",30,10,"control","4",6658.26,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,147.56,6
"146",30,10,"control","5",6658.26,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,900.13,12
"146",30,10,"control","end",6658.26,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,38,47,NA,0,NA,NA,NA,0,0,3,6,12,21,NA,"col",21,0,0,0,NA,NA,NA,0,"wand","repl",1,1,6658.26,21
"147",30,0,"para","3",NA,3327.62,1,NA,5,0,78,55,23,44,96,174,26,0,29,32,36,0,29,40,45,16,11,0.448275862068966,0.252873563218391,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,47.01,3
"147",30,0,"para","4",NA,3327.62,1,NA,5,0,78,55,23,44,96,174,26,0,29,32,36,0,29,40,45,16,11,0.448275862068966,0.252873563218391,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,145.21,6
"147",30,0,"para","5",NA,3327.62,1,NA,5,0,78,55,23,44,96,174,26,0,29,32,36,0,29,40,45,16,11,0.448275862068966,0.252873563218391,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,1524.88,10
"147",30,0,"para","end",NA,3327.62,1,NA,5,0,78,55,23,44,96,174,26,0,29,32,36,0,29,40,45,16,11,0.448275862068966,0.252873563218391,3,6,10,NA,14,"col",14,0,0,0,NA,1,NA,0,"em","repl",1,1,3327.62,14
"149",30,0,"control","3",10976.42,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,37,NA,0,NA,NA,NA,0,0,3,5,8,11,NA,"col",11,0,0,0,NA,NA,NA,0,"wand","repl",1,1,47.63,3
"149",30,0,"control","4",10976.42,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,37,NA,0,NA,NA,NA,0,0,3,5,8,11,NA,"col",11,0,0,0,NA,NA,NA,0,"wand","repl",1,1,197.13,5
"149",30,0,"control","5",10976.42,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,37,NA,0,NA,NA,NA,0,0,3,5,8,11,NA,"col",11,0,0,0,NA,NA,NA,0,"wand","repl",1,1,3119.87,8
"149",30,0,"control","end",10976.42,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,31,34,37,NA,0,NA,NA,NA,0,0,3,5,8,11,NA,"col",11,0,0,0,NA,NA,NA,0,"wand","repl",1,1,10976.42,11
"15",30,0,"para","3",NA,3164.23,1,NA,5,0,77,73,4,69,42,119,24,0,27,30,34,0,27,37,41,14,10,0.647058823529412,0.579831932773109,3,6,10,NA,13,"col",13,0,0,0,NA,NA,NA,0,"em","repl",1,1,46.98,3
"15",30,0,"para","4",NA,3164.23,1,NA,5,0,77,73,4,69,42,119,24,0,27,30,34,0,27,37,41,14,10,0.647058823529412,0.579831932773109,3,6,10,NA,13,"col",13,0,0,0,NA,NA,NA,0,"em","repl",1,1,264.88,6
"15",30,0,"para","5",NA,3164.23,1,NA,5,0,77,73,4,69,42,119,24,0,27,30,34,0,27,37,41,14,10,0.647058823529412,0.579831932773109,3,6,10,NA,13,"col",13,0,0,0,NA,NA,NA,0,"em","repl",1,1,1605.68,10
"15",30,0,"para","end",NA,3164.23,1,NA,5,0,77,73,4,69,42,119,24,0,27,30,34,0,27,37,41,14,10,0.647058823529412,0.579831932773109,3,6,10,NA,13,"col",13,0,0,0,NA,NA,NA,0,"em","repl",1,1,3164.23,13
"150",30,10,"control","3",5252.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,42,NA,0,NA,NA,NA,0,0,3,6,10,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,41.71,3
"150",30,10,"control","4",5252.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,42,NA,0,NA,NA,NA,0,0,3,6,10,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,261.23,6
"150",30,10,"control","5",5252.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,42,NA,0,NA,NA,NA,0,0,3,6,10,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,1758.31,10
"150",30,10,"control","end",5252.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,26,0,29,32,36,42,NA,0,NA,NA,NA,0,0,3,6,10,16,NA,"col",16,0,0,0,NA,NA,NA,0,"wand","repl",1,1,5252.7,16
